#Sample Density: 11 11 11; Volume: Box: 0.5 0.5 0.5
#Frame 0
#Center: 44.16349792480469 30.282499313354492 42.07699966430664
#Basis Matrix:
# 0.8515855073928833 -0.3791637122631073 -0.3619902729988098
# -0.5083217620849609 -0.4285236895084381 -0.746978223323822
# 0.12810559570789337 0.8201233744621277 -0.557661771774292
-0.200 -0.400 0.000 -1.269 0.341 -0.133
-0.200 -0.400 0.100 -1.254 0.318 -0.047
-0.200 -0.400 0.200 -1.231 0.284 0.033
-0.200 -0.400 0.300 -1.203 0.241 0.107
-0.200 -0.400 0.400 -1.170 0.191 0.172
-0.200 -0.400 0.500 -1.132 0.135 0.228
-0.200 -0.300 -0.500 -1.128 0.274 -0.531
-0.200 -0.300 -0.400 -1.151 0.309 -0.460
-0.200 -0.300 -0.300 -1.167 0.332 -0.384
-0.200 -0.300 -0.200 -1.177 0.344 -0.306
-0.200 -0.300 -0.100 -1.180 0.344 -0.227
-0.200 -0.300 0.000 -1.177 0.334 -0.149
-0.200 -0.300 0.100 -1.166 0.315 -0.074
-0.200 -0.300 0.200 -1.149 0.286 -0.002
-0.200 -0.300 0.300 -1.128 0.249 0.063
-0.200 -0.300 0.400 -1.101 0.206 0.122
-0.200 -0.300 0.500 -1.070 0.157 0.174
-0.200 -0.200 -0.500 -1.039 0.272 -0.493
-0.200 -0.200 -0.400 -1.062 0.302 -0.433
-0.200 -0.200 -0.300 -1.077 0.323 -0.367
-0.200 -0.200 -0.200 -1.088 0.334 -0.300
-0.200 -0.200 -0.100 -1.093 0.335 -0.231
-0.200 -0.200 0.000 -1.092 0.328 -0.163
-0.200 -0.200 0.100 -1.086 0.311 -0.096
-0.200 -0.200 0.200 -1.074 0.287 -0.033
-0.200 -0.200 0.300 -1.058 0.255 0.026
-0.200 -0.200 0.400 -1.036 0.218 0.079
-0.200 -0.200 0.500 -1.012 0.176 0.126
-0.200 -0.100 -0.500 -0.959 0.270 -0.461
-0.200 -0.100 -0.400 -0.979 0.296 -0.408
-0.200 -0.100 -0.300 -0.996 0.315 -0.352
-0.200 -0.100 -0.200 -1.007 0.325 -0.294
-0.200 -0.100 -0.100 -1.014 0.327 -0.234
-0.200 -0.100 0.000 -1.016 0.321 -0.174
-0.200 -0.100 0.100 -1.012 0.308 -0.115
-0.200 -0.100 0.200 -1.004 0.287 -0.059
-0.200 -0.100 0.300 -0.992 0.260 -0.006
-0.200 -0.100 0.400 -0.976 0.229 0.042
-0.200 -0.100 0.500 -0.956 0.192 0.085
-0.200 0.000 -0.500 -0.885 0.267 -0.432
-0.200 0.000 -0.400 -0.905 0.291 -0.387
-0.200 0.000 -0.300 -0.921 0.308 -0.338
-0.200 0.000 -0.200 -0.933 0.317 -0.287
-0.200 0.000 -0.100 -0.941 0.320 -0.235
-0.200 0.000 0.000 -0.944 0.315 -0.182
-0.200 0.000 0.100 -0.944 0.304 -0.130
-0.200 0.000 0.200 -0.939 0.288 -0.081
-0.200 0.000 0.300 -0.931 0.265 -0.033
-0.200 0.000 0.400 -0.918 0.238 0.010
-0.200 0.000 0.500 -0.902 0.207 0.050
-0.200 0.100 -0.500 -0.817 0.264 -0.406
-0.200 0.100 -0.400 -0.836 0.286 -0.368
-0.200 0.100 -0.300 -0.852 0.301 -0.326
-0.200 0.100 -0.200 -0.865 0.310 -0.281
-0.200 0.100 -0.100 -0.874 0.313 -0.235
-0.200 0.100 0.000 -0.879 0.311 -0.189
-0.200 0.100 0.100 -0.880 0.302 -0.143
-0.200 0.100 0.200 -0.878 0.288 -0.099
-0.200 0.100 0.300 -0.873 0.269 -0.056
-0.200 0.100 0.400 -0.863 0.246 -0.017
-0.200 0.100 0.500 -0.851 0.220 0.019
-0.200 0.200 -0.500 -0.754 0.262 -0.383
-0.200 0.200 -0.400 -0.773 0.281 -0.350
-0.200 0.200 -0.300 -0.789 0.295 -0.314
-0.200 0.200 -0.200 -0.802 0.304 -0.275
-0.200 0.200 -0.100 -0.812 0.308 -0.235
-0.200 0.200 0.000 -0.818 0.306 -0.194
-0.200 0.200 0.100 -0.821 0.300 -0.153
-0.200 0.200 0.200 -0.821 0.289 -0.113
-0.200 0.200 0.300 -0.817 0.273 -0.075
-0.200 0.200 0.400 -0.811 0.254 -0.039
-0.200 0.200 0.500 -0.801 0.232 -0.006
-0.200 0.300 -0.500 -0.696 0.260 -0.363
-0.200 0.300 -0.400 -0.714 0.278 -0.334
-0.200 0.300 -0.300 -0.730 0.291 -0.303
-0.200 0.300 -0.200 -0.743 0.299 -0.269
-0.200 0.300 -0.100 -0.753 0.303 -0.234
-0.200 0.300 0.000 -0.761 0.303 -0.197
-0.200 0.300 0.100 -0.765 0.298 -0.161
-0.200 0.300 0.200 -0.767 0.290 -0.125
-0.200 0.300 0.300 -0.765 0.277 -0.091
-0.200 0.300 0.400 -0.761 0.261 -0.058
-0.200 0.300 0.500 -0.753 0.243 -0.028
-0.200 0.400 -0.500 -0.642 0.259 -0.345
-0.200 0.400 -0.400 -0.659 0.274 -0.320
-0.200 0.400 -0.300 -0.675 0.286 -0.292
-0.200 0.400 -0.200 -0.688 0.295 -0.263
-0.200 0.400 -0.100 -0.699 0.299 -0.231
-0.200 0.400 0.000 -0.707 0.300 -0.199
-0.200 0.400 0.100 -0.712 0.297 -0.167
-0.200 0.400 0.200 -0.715 0.290 -0.135
-0.200 0.400 0.300 -0.715 0.281 -0.104
-0.200 0.400 0.400 -0.712 0.268 -0.074
-0.200 0.400 0.500 -0.706 0.252 -0.047
-0.200 0.500 -0.500 -0.591 0.257 -0.328
-0.200 0.500 -0.400 -0.608 0.271 -0.307
-0.200 0.500 -0.300 -0.623 0.282 -0.282
-0.200 0.500 -0.200 -0.636 0.291 -0.256
-0.200 0.500 -0.100 -0.647 0.295 -0.229
-0.200 0.500 0.000 -0.656 0.297 -0.200
